hostname,ip,protocols,is_active,model,comment,created_by,admin_user,admin_user_display,platform,nodes,org_id,org_name
192.168.60.87,192.168.60.87,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.88,192.168.60.88,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.90,192.168.60.90,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.91,192.168.60.91,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.92,192.168.60.92,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.93,192.168.60.93,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.94,192.168.60.94,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.95,192.168.60.95,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.97,192.168.60.97,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.98,192.168.60.98,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.99,192.168.60.99,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.100,192.168.60.100,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.101,192.168.60.101,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.102,192.168.60.102,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.103,192.168.60.103,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.104,192.168.60.104,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.105,192.168.60.105,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.106,192.168.60.106,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.107,192.168.60.107,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.110,192.168.60.110,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.111,192.168.60.111,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.112,192.168.60.112,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.113,192.168.60.113,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.115,192.168.60.115,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.116,192.168.60.116,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.117,192.168.60.117,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.118,192.168.60.118,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.120,192.168.60.120,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.121,192.168.60.121,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.122,192.168.60.122,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.123,192.168.60.123,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.130,192.168.60.130,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.131,192.168.60.131,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.132,192.168.60.132,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.133,192.168.60.133,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.136,192.168.60.136,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.137,192.168.60.137,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.138,192.168.60.138,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.140,192.168.60.140,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.141,192.168.60.141,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.142,192.168.60.142,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.143,192.168.60.143,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.150,192.168.60.150,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.151,192.168.60.151,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.152,192.168.60.152,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.153,192.168.60.153,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.154,192.168.60.154,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.157,192.168.60.157,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.158,192.168.60.158,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.159,192.168.60.159,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.160,192.168.60.160,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.161,192.168.60.161,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.163,192.168.60.163,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.164,192.168.60.164,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.166,192.168.60.166,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.167,192.168.60.167,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.168,192.168.60.168,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.169,192.168.60.169,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.170,192.168.60.170,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.173,192.168.60.173,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.175,192.168.60.175,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.176,192.168.60.176,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.177,192.168.60.177,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.230,192.168.60.230,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.231,192.168.60.231,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.100.1,192.168.100.1,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.1,192.168.60.1,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.70.1,192.168.70.1,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.1,192.168.40.1,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
